Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
com.gargoylesoftware.htmlunit.javascript.host	HTMLTableCellElement	2	1.0	1.0	7	0.07568176016271405	1362.212094127128	3	1	1	2	3	82.7860835403126	16	10	0	6	130.8913653068514	0.0	0.8571428571428571	0.0	0	2.0	1	227.04528048814217	1	1	3	0.0	1	6	2	0	0	1	0	3	57	1	0	FALSE
org.mozilla.javascript.optimizer	BodyCodegen	76	0.06317460317460317	5.697368421052632	2047	31.43129245095084	2536108.174514102	118	1	1	76	14	102.81293652222253	288	3125	1	1	82.19794002640953	0.0	0.0	0.08615288220551379	1	0.0	50	94293.87735285252	0	0	14	0.0	1	0	433	0	0	76	0	241	14666	0	0	FALSE
JHawkDefaultPackage	DynamicScopes	2	1.0	3.0	38	0.41555920397486923	14854.810023510854	3	1	1	2	4	137.6867581432927	56	56	0	1	92.56518089173268	0.0	0.0	0.5	1	2.0	5	1246.6776119246076	0	0	4	0.0	1	0	6	0	0	2	0	30	240	1	0	FALSE
org.mozilla.javascript	ClassShutter	1	0.0	1.0	2	0.009217161484801076	41.47722668160484	1	0	0	1	6	118.05541239567877	41	3	6	1	147.03102140984078	0.0	0.0	0.0	0	1.0	1	27.651484454403228	0	0	0	0.0	0	0	1	0	0	1	0	2	11	1	0	FALSE
org.mozilla.javascript	Node$Symbol	1	1.0	1.0	9	0.0621867970602742	762.9516224367654	5	1	1	1	0	112.94151662239243	4	11	0	1	112.70575623011014	0.0	0.0	0.75	0	1.0	1	186.5603911808226	0	0	0	0.0	0	0	1	0	0	1	0	1	49	1	0	FALSE
org.mozilla.javascript.tools.debugger.downloaded	JTreeTable$TreeTableCellRenderer	6	0.8	1.6666666666666667	25	0.29817093214062873	5539.811782337963	7	1	1	6	1	125.30869118082302	25	46	0	1	125.07293078854073	0.0	0.5	0.3333333333333333	0	10.0	3	894.5127964218863	1	1	1	0.0	1	1	10	0	0	5	1	12	211	1	0	FALSE
org.mozilla.javascript	Undefined	2	0.5	1.0	6	0.044728857010419495	655.9232630357627	4	1	1	3	52	183.39063550954415	3	12	52	1	133.39077446791603	0.0	0.0	0.25	0	2.0	1	134.1865710312585	0	1	0	0.0	1	0	2	0	1	1	1	1	37	1	0	FALSE
com.gargoylesoftware.htmlunit.javascript.configuration	JavaScriptConfigurationTest$ErrorHandler	3	0.0	1.0	7	0.06358434541958832	986.6828600467466	3	0	1	3	0	139.94959724829482	0	13	0	1	139.94959724829482	0.0	0.0	0.0	0	3.0	1	190.75303625876498	0	0	0	0.0	0	0	3	0	0	3	0	0	52	0	0	FALSE
com.gargoylesoftware.htmlunit.javascript	JavaScriptEngineTest	45	0.0	1.3111111111111111	490	8.316809715546096	277857.6876378407	45	0	1	45	22	104.02113029587512	217	972	0	1	103.78536990359284	0.0	0.5	0.0	1	486.0	6	24950.42914663829	1	2	22	0.0	1	1	59	0	0	43	0	71	4501	1	1	TRUE
com.gargoylesoftware.htmlunit.html	HtmlSpanTest	4	0.0	1.25	28	0.5425050078633428	14706.646611651548	4	0	1	4	6	93.47473152399749	20	69	0	1	111.34755179560875	0.0	0.5	0.0	0	4.0	2	1627.5150235900282	1	0	6	0.0	1	1	5	0	0	4	0	5	308	1	0	FALSE
com.gargoylesoftware.htmlunit.html	HtmlFieldSet	1	2.0	1.0	5	0.06736636939666939	940.6459868550368	3	1	1	1	4	139.64559107541453	18	8	2	6	121.5118471597786	0.0	0.8571428571428571	0.0	0	1.0	1	202.09910819000817	0	0	2	0.0	0	6	1	0	0	1	0	3	50	1	0	FALSE
com.gargoylesoftware.htmlunit	PluginConfiguration$MimeType	6	0.05	1.1666666666666667	23	0.20275150156359814	4371.141572559171	10	1	1	6	2	130.86149821105198	24	33	0	1	130.6257378187697	0.0	0.0	0.2916666666666667	1	6.0	2	608.2545046907944	0	3	2	0.0	1	0	7	0	0	3	1	6	151	1	0	FALSE
com.gargoylesoftware.htmlunit.html.xpath	XPathUtils$ThreadLocal	1	0.0	1.0	3	0.0203882212926836	230.7488711144662	1	0	1	1	0	134.59313238812572	0	5	0	1	134.59313238812572	0.0	0.0	0.0	0	1.0	1	61.1646638780508	0	1	0	0.0	0	0	1	0	0	0	0	0	19	0	0	FALSE
com.gargoylesoftware.htmlunit	WebClientTest$UseProxyHeaderServlet	1	1.0	1.0	8	0.10138717174450608	1817.988045052808	2	1	1	1	0	93.77146566315199	5	11	0	1	111.64428593476325	0.0	0.5	0.0	0	1.0	1	304.16151523351823	0	0	0	0.0	1	1	1	0	0	1	0	3	67	1	0	FALSE
com.gargoylesoftware.htmlunit.javascript.host	XMLHttpRequest$ContextAction	1	0.0	1.0	5	0.035366369396669387	424.01625439803433	1	0	1	1	2	124.23688629559939	0	6	0	1	124.23688629559939	0.0	0.0	0.0	0	1.0	1	106.09910819000817	1	1	2	0.0	1	0	1	0	0	0	0	0	28	0	0	FALSE
com.gargoylesoftware.htmlunit.javascript.host	WindowTest$BaseFunction	1	1.0	2.0	6	0.08066721871350468	1602.5353028659679	2	1	1	1	2	116.57672235997438	0	10	0	1	116.57672235997438	0.0	0.0	0.0	0	1.0	2	242.00165614051406	0	1	2	0.0	1	0	2	0	0	0	0	0	54	0	0	FALSE
com.gargoylesoftware.htmlunit.html	IElementFactory	2	0.0	1.0	3	0.03744400368460779	178.05791658265815	2	0	1	2	8	135.5054140379792	29	5	6	1	155.6477510172268	0.0	0.0	0.0	0	2.0	1	112.33201105382338	0	2	2	0.0	0	0	2	0	0	0	0	3	34	1	0	FALSE
org.mozilla.javascript.tools.debugger.treetable	AbstractCellEditor	9	0.625	1.4444444444444444	31	0.29542453272245917	8449.610666766486	10	1	1	10	1	179.70905861658582	16	30	1	1	129.70919757495773	1.0	0.0	0.4444444444444444	0	13.0	3	886.2735981673775	0	1	0	0.0	1	0	13	1	1	8	1	8	206	1	0	FALSE
com.gargoylesoftware.htmlunit.javascript.host	HTMLAreaElement	1	1.0	1.0	3	0.0235034165099121	324.5512476486815	2	1	0	1	1	84.94951342393917	10	5	0	6	133.42652431871505	0.0	0.8571428571428571	0.0	0	1.0	1	70.5102495297363	0	0	1	0.0	0	6	1	0	0	1	0	3	20	1	0	FALSE
net.sourceforge.htmlunit	RegExpUnescapedSlashTest	1	0.0	1.0	4	0.03324611667724362	516.5609251745198	1	0	1	1	1	77.17788109200472	9	7	0	1	127.17663047129196	0.0	0.0	0.0	0	1.0	1	99.73835003173087	0	0	1	0.0	1	0	1	0	0	1	0	2	26	1	0	FALSE
