Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
com.vividsolutions.jump.workbench.ui.renderer	SelectionBackgroundRenderer	2	1.0	2.0	20	0.2989164696421216	10885.188992473859	3	1	1	2	8	154.1196805314075	3	22	3	2	104.1198194897794	0.0	0.6666666666666666	0.5	0	2.0	3	896.7494089263647	0	1	5	0.0	1	2	4	0	0	1	0	3	172	0	0	FALSE
com.vividsolutions.jump.tools	OverlayEngine	7	0.2222222222222222	2.142857142857143	58	0.8113269346127155	32209.524487611045	10	1	1	8	13	128.90810423907055	24	80	5	1	108.29310774325756	1.0	0.0	0.14285714285714285	1	17.0	4	2433.9808038381466	0	2	8	0.0	1	0	15	1	1	5	0	4	468	0	0	FALSE
com.vividsolutions.jump.workbench.ui	LayerViewPanel	47	0.008695652173913044	1.8297872340425532	267	3.282661433327634	97131.44597924488	62	1	1	55	143	168.6808397778887	90	348	125	1	118.68097873626061	1.0	0.3333333333333333	0.05815602836879433	1	1189.0	8	9847.984299982902	1	23	27	0.0	1	1	86	1	8	24	1	78	2024	0	0	FALSE
com.vividsolutions.jump.workbench.ui.zoom	ZoomToCoordinatePlugIn	5	0.75	3.6	65	0.8450360518924723	41541.61461546236	6	1	1	6	12	98.2876609828142	1	83	0	1	98.2876609828142	0.0	0.5	0.4	1	7.0	7	2535.108155677417	1	5	12	0.0	1	1	18	0	1	0	0	1	478	0	0	FALSE
org.openjump.core.ui.plugin.tools.geometrychange	ExtractCommonBoundaryBetweenPolysPlugIn	5	0.375	1.6	46	0.7122155725032481	16935.001103980474	13	1	1	5	17	128.11512378865564	19	68	0	1	107.50012729284263	0.0	0.5	0.425	1	0.0	2	2136.646717509744	0	2	17	0.0	1	1	8	0	0	3	1	19	412	0	0	FALSE
org.openjump.core.ui.plugin.layer	LayerPropertiesPlugIn$PropertyPanel	3	0.0	1.0	4	0.06293643580213802	545.8604799353744	3	0	1	3	0	203.20303220038932	3	5	0	1	153.20317115876122	0.0	0.0	0.0	0	3.0	1	188.80930740641406	0	2	0	0.0	0	0	3	0	0	1	0	3	56	1	0	FALSE
org.openjump.core.ui.plot	Plot2DCanvasOJ	33	1.0	1.0303030303030303	77	1.40294523644733	26497.19416421044	34	1	1	33	6	136.89020944347706	23	113	1	1	136.89020944347706	0.0	0.5	0.0	1	33.0	2	4208.83570934199	1	26	5	0.0	1	1	34	0	0	7	0	3	980	0	0	FALSE
org.openjump.util	SLDImporter$StrokeFillStyle	0	0.0	0.0	1	0.005169925001442312	15.509775004326936	0	0	1	0	1	171.0	1	2	0	3	171.0	0.0	0.75	0.0	0	0.0	0	15.509775004326936	0	0	1	0.0	0	3	0	0	0	0	0	1	6	1	0	FALSE
de.soldin.awt	VerticalFlowLayout	25	0.015151515151515152	2.2	233	3.0493109643458176	338241.6335859707	36	1	1	25	1	58.562778089803366	288	286	1	1	102.69038790061258	0.0	0.0	0.10545454545454545	1	209.0	16	9147.932893037452	1	12	0	0.0	1	0	55	0	0	13	1	63	1660	0	0	FALSE
com.vividsolutions.jump.workbench.ui.plugin.clipboard	AbstractTransferable	4	0.6666666666666666	1.5	15	0.11257712355165991	2126.180846446657	5	1	1	4	5	131.64602810517442	0	19	5	1	131.64602810517442	2.0	0.0	0.5	0	4.0	3	337.73137065497974	0	3	0	0.0	1	0	6	2	0	1	1	0	86	0	0	FALSE
