Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
jmri	NoFeedbackTurnoutOperator	2	0.25	2.5	20	0.20224748596053765	3730.5985544784908	6	1	0	4	3	107.96651039710635	8	27	1	2	107.73075000482406	0.0	0.6666666666666666	0.375	0	0.0	4	606.742457881613	1	0	2	0.0	1	2	5	0	2	2	0	2	134	1	0	FALSE
jmri.jmrit.display	LayoutPositionableLabel$ActionListener_6	1	1.0	1.0	5	0.03438304132343355	272.906162867141	3	1	1	1	0	125.74388802321732	0	4	0	1	125.74388802321732	0.0	0.0	0.5	0	0.0	1	103.14912397030065	1	0	0	0.0	0	0	1	0	0	1	0	0	29	0	0	FALSE
jmri.jmrit.display	LayoutCoordinateEdit$java.awt.event.ActionListener	1	0.0	1.0	3	0.030969158402799523	236.92727402362095	1	0	1	1	0	134.50276486540355	0	4	0	1	134.50276486540355	0.0	0.0	0.0	0	1.0	1	92.90747520839857	1	0	0	0.0	0	0	1	0	0	1	0	0	27	0	0	FALSE
jmri.jmrix.powerline.cm11	SpecificReply	4	1.0	4.0	46	0.6382947788331123	46339.03331055088	5	1	1	6	7	120.44778150401693	13	48	3	3	99.83278500820393	0.0	0.75	0.0	0	4.0	13	1914.8843364993368	1	1	4	0.08571428571428572	1	3	16	0	2	3	0	7	344	1	0	FALSE
jmri.jmrit.display	LayoutPositionableLabel$ActionListener_8	1	0.0	1.0	3	0.02871260397072346	207.34452978042594	1	0	1	1	0	134.95889515126527	0	4	0	1	134.95889515126527	0.0	0.0	0.0	0	0.0	1	86.13781191217038	1	0	0	0.0	0	0	1	0	0	1	0	0	24	0	0	FALSE
jmri.jmrit.display	LayoutPositionableLabel$ActionListener_7	1	0.0	1.0	3	0.02871260397072346	207.34452978042594	1	0	1	1	0	134.95889515126527	0	4	0	1	134.95889515126527	0.0	0.0	0.0	0	0.0	1	86.13781191217038	1	0	0	0.0	0	0	1	0	0	1	0	0	24	0	0	FALSE
jmri.jmrit.beantable	SectionTableAction$ActionListener_0	1	0.0	1.0	3	0.01428972500528848	95.68602003807705	1	0	1	1	0	137.6036139767269	0	4	0	1	137.6036139767269	0.0	0.0	0.0	0	1.0	1	42.86917501586544	1	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
jmri.jmrit.symbolicprog	CombinedLocoSelListPane$ActionListener	1	0.0	2.0	4	0.04158596668012825	391.4631751312504	1	0	1	1	0	127.96557873919417	0	5	0	1	127.96557873919417	0.0	0.0	0.0	0	0.0	2	124.75790004038474	1	0	0	0.0	0	0	2	0	0	1	0	0	32	0	0	FALSE
jmri.jmrit.operations.rollingstock.engines	PrintEngineRosterAction	2	1.1666666666666665	3.5	51	1.0213668821007877	63106.23671301107	8	1	1	6	5	34.65982251998568	20	65	1	1	83.13683341476157	0.0	0.5	0.75	0	0.0	6	3064.100646302363	0	0	4	0.0	1	1	7	0	4	2	0	6	493	1	0	FALSE
jmri.jmrit.beantable	SectionTableAction$ActionListener_2	1	0.0	1.0	3	0.015351249268336758	107.1343695125257	1	0	1	1	0	137.2171142029038	0	4	0	1	137.2171142029038	0.0	0.0	0.0	0	0.0	1	46.053747805010275	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
jmri.jmrit.symbolicprog	CombinedLocoSelPane$IdentifyDecoder	3	1.0	1.3333333333333333	8	0.06632473556536579	714.2273984685604	4	1	1	3	1	140.98859404816662	2	11	0	1	140.98859404816662	0.0	0.0	0.3333333333333333	0	6.0	2	198.97420669609738	0	0	1	0.0	1	0	4	0	0	3	0	2	56	0	0	FALSE
jmri.jmrit.beantable	SectionTableAction$ActionListener_1	1	0.0	1.0	3	0.015351249268336758	107.1343695125257	1	0	1	1	0	137.2171142029038	0	4	0	1	137.2171142029038	0.0	0.0	0.0	0	0.0	1	46.053747805010275	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
jmri.jmrit.beantable	SectionTableAction$ActionListener_4	1	0.0	1.0	3	0.01428972500528848	95.68602003807705	1	0	1	1	0	137.6036139767269	0	4	0	1	137.6036139767269	0.0	0.0	0.0	0	1.0	1	42.86917501586544	1	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
jmri.jmrit.beantable	SectionTableAction$ActionListener_3	1	0.0	1.0	3	0.013233083338141043	75.39850002884626	1	0	1	1	0	138.41854807953266	0	4	0	1	138.41854807953266	0.0	0.0	0.0	0	1.0	1	39.69925001442313	1	0	0	0.0	0	0	1	0	0	1	0	0	14	0	0	FALSE
jmri.jmrit.beantable	SectionTableAction$ActionListener_6	1	0.0	1.0	3	0.01428972500528848	95.68602003807705	1	0	1	1	0	137.6036139767269	0	4	0	1	137.6036139767269	0.0	0.0	0.0	0	1.0	1	42.86917501586544	1	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
