Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
de.fzj.unicore.cisprovider.impl	GlueInstanceGenerator	1	0.0	16.0	60	1.34516644115561	86161.90881590471	2	1	1	2	7	27.60658957446435	12	89	2	1	65.16909923250435	0.0	0.0	1.0	0	0.0	16	4035.49932346683	1	1	5	0.0	1	0	16	0	1	0	0	9	574	0	0	FALSE
de.fzj.unicore.bes.ucc	ListActivities	5	0.5	2.2	39	0.5859540885732152	24955.346792060398	7	1	1	5	2	110.1722236984624	0	61	0	2	110.1722236984624	0.0	0.6666666666666666	0.1	1	8.0	7	1757.8622657196456	1	2	2	0.5	1	2	11	0	0	3	0	0	319	0	0	FALSE
de.fzj.unicore.uas.impl.job	StatusInfoResourceProperty	4	0.3333333333333333	2.5	53	0.6474586380742798	19463.37487138024	9	1	1	4	3	52.09600748690793	33	67	2	1	100.20128925344673	0.0	0.5	0.45	1	0.0	5	1942.3759142228394	0	3	2	0.0	1	1	10	0	0	1	0	5	367	0	0	FALSE
de.fzj.unicore.uas.security.util	CredentialCache	7	0.25	2.142857142857143	35	0.4549617178374537	10109.954418293431	11	1	1	8	3	159.75547707315235	18	64	2	1	119.87006306864208	0.0	0.0	0.4642857142857143	1	0.0	3	1364.885153512361	1	2	1	0.0	1	0	15	0	1	5	0	3	297	0	0	FALSE
de.fzj.unicore.uas.security.util	KeystoreUtil	3	0.0	2.3333333333333335	20	0.2908865665400825	12578.713650878737	3	0	1	3	0	113.25188856926664	0	29	0	1	113.25188856926664	0.0	0.0	0.0	1	3.0	3	872.6596996202475	0	2	0	0.0	1	0	7	0	0	1	0	0	170	0	0	FALSE
de.fzj.unicore.uas.fts.udt	UDTSession	31	0.06140350877192982	1.903225806451613	185	1.908530351555323	51128.69457365775	50	1	1	32	8	169.44320059014962	61	262	5	1	119.4433395485215	0.0	0.0	0.11205432937181664	1	312.0	5	5725.591054665969	1	14	4	0.0	1	0	59	0	1	17	1	20	1158	0	3	TRUE
de.fzj.unicore.uas.client	RegistryClient	12	0.5	1.25	60	0.88561725662851	24358.635768808508	14	1	1	14	21	86.6083057637872	73	80	14	2	118.82996887076095	0.0	0.6666666666666666	0.041666666666666664	1	22.0	3	2656.85176988553	1	10	7	0.0	1	2	15	0	2	2	1	11	543	0	0	FALSE
de.fzj.unicore.uas.impl.tss.rp	ApplicationsResourceProperty	6	0.0	1.8333333333333333	50	0.5700723988024488	17743.576408442856	10	1	1	7	8	130.45592604826322	21	58	4	2	109.8409295524502	0.0	0.6666666666666666	0.25	1	10.0	4	1710.2171964073461	1	4	4	0.0	1	2	11	0	1	2	0	5	345	0	0	FALSE
de.fzj.unicore.uas.impl.registry	MulticastRegistryFinder$MulticastRegistryFinder	1	0.0	1.0	2	0.009509775004326938	57.058650025961626	1	0	1	1	0	145.9402631465706	0	4	0	1	145.9402631465706	0.0	0.0	0.0	0	1.0	1	28.529325012980813	0	0	0	0.0	0	0	1	0	0	1	0	0	9	1	0	FALSE
de.fzj.unicore.uas.impl.job	TSSReferenceResourceProperty	3	0.16666666666666666	1.0	12	0.09849921513655624	1356.2638987124478	6	1	1	3	1	167.51798677885182	8	18	1	1	127.63257277434155	0.0	0.5	0.4444444444444444	0	0.0	1	295.49764540966873	0	1	0	0.0	1	1	3	0	0	2	0	2	76	0	0	FALSE
de.fzj.unicore.uas.client	UASClientFactory	7	0.08333333333333333	3.7142857142857144	82	1.2346959556202597	61749.42551709874	9	1	1	8	14	150.78169482990745	13	112	8	1	100.78183378827933	1.0	0.3333333333333333	0.42857142857142855	1	4.0	8	3704.087866860779	1	4	6	0.0	1	1	26	1	1	3	0	4	673	0	0	FALSE
de.fzj.unicore.bes.ucc	BESUCCConstants	0	0.0	0.0	9	0.06149244391890265	384.3277744931415	8	1	0	0	3	171.0	0	10	3	1	171.0	0.0	0.0	0.0	0	0.0	0	184.47733175670794	0	0	0	0.0	0	0	0	0	0	0	0	0	42	0	0	FALSE
de.fzj.unicore.uas	RunCatWithStageInByCopy	5	0.0	1.6	37	0.46564248867354846	10075.886250044594	9	1	1	5	2	113.34721322021994	0	50	0	2	113.34721322021994	0.0	0.6666666666666666	0.25	0	1.0	3	1396.9274660206454	1	2	2	0.17391304347826086	1	2	8	0	0	3	0	0	282	0	0	FALSE
