Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
edu.rice.cs.drjava.ui	DebugPanel$ThreadTableModel	5	0.75	1.2	17	0.15041380403330526	2320.380383978264	6	1	1	5	1	132.16158110441344	0	20	0	1	132.16158110441344	0.0	0.5	0.4	0	9.0	2	451.2414120999158	0	2	1	0.0	1	1	6	0	0	3	0	0	113	1	0	FALSE
edu.rice.cs.drjava.model.definitions	DefinitionsDocument$WrappedPosition	3	0.5	1.0	8	0.04551323849893108	482.5024148181591	4	1	1	3	0	142.39613783672104	1	6	0	1	142.39613783672104	0.0	0.0	0.6666666666666666	1	1.0	1	136.53971549679324	0	0	0	0.0	1	0	3	0	0	3	1	1	43	1	0	FALSE
edu.rice.cs.drjava.model.debug.jpda	JPDADebugger$DebugModelCallback	0	0.0	0.0	1	0.0026666666666666666	12.0	0	0	1	0	0	171.0	0	0	0	1	171.0	0.0	0.0	0.0	0	0.0	0	8.0	0	0	0	0.0	0	0	0	0	0	0	0	0	4	0	0	FALSE
edu.rice.cs.drjava.ui	MainFrame$DoclistFontOptionListener	1	0.0	1.0	4	0.05489705503970746	714.0272370672881	1	0	1	1	3	126.06948115788126	0	6	0	1	126.06948115788126	0.0	0.0	0.0	0	0.0	1	164.6911651191224	0	0	3	0.0	1	0	1	0	0	1	1	0	40	1	0	FALSE
edu.rice.cs.drjava.model.repl	InteractionsEventNotifier	10	0.0	2.0	101	0.7813280516512149	23650.074169039035	10	0	1	10	2	127.58529952312881	36	82	1	1	106.97030302731581	0.0	0.5	0.0	0	0.0	2	2343.9841549536445	0	0	1	0.0	1	1	20	0	0	10	1	12	521	1	0	FALSE
edu.rice.cs.drjava.ui	MainFrame$Runnable_194	1	0.0	1.0	7	0.040740215887242706	456.1914075733871	1	0	1	1	0	158.42130892568025	2	8	0	1	118.53589492117001	0.0	0.0	0.0	0	0.0	1	122.22064766172811	1	0	0	0.0	0	0	1	0	0	1	0	1	34	0	0	FALSE
edu.rice.cs.javalanglevels	JExprParserTest	1	0.0	3.0	25	0.36401115101251463	18256.81577345475	1	0	1	1	1	36.56647526932454	10	28	0	1	85.04348616410043	0.0	0.5	0.0	0	1.0	3	1092.033453037544	1	0	1	0.0	1	1	3	0	0	1	0	3	189	1	0	FALSE
edu.rice.cs.util.swing	IAsyncProgress	11	0.0	1.0	12	0.05595780704622354	251.81013170800583	11	0	0	11	6	160.2927321088653	0	13	6	1	160.2927321088653	0.0	0.0	0.0	0	11.0	1	167.8734211386706	0	1	0	0.0	0	0	11	0	0	10	0	0	67	1	0	FALSE
edu.rice.cs.plt.lambda	Runnable4	1	0.0	1.0	2	0.02710833242823594	155.20677687593536	1	0	0	1	13	122.37560540464258	14	3	13	1	142.5179423838902	0.0	0.0	0.0	0	1.0	1	81.32499728470782	0	0	0	0.0	0	0	1	0	0	1	0	1	23	1	0	FALSE
edu.rice.cs.drjava.model.repl	InteractionsScriptModel$Runnable	1	0.0	1.0	3	0.013233083338141043	91.24812503605781	1	0	1	1	0	137.76602896269767	0	0	0	1	137.76602896269767	0.0	0.0	0.0	0	0.0	1	39.69925001442313	0	0	0	0.0	0	0	1	0	0	1	0	0	14	0	0	FALSE
