Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
org.omegat.gui.editor	EditorController$Runnable_2$Runnable	1	0.0	2.0	5	0.050975130161323025	778.5292606456607	1	0	1	1	0	121.9993514754203	0	8	0	1	121.9993514754203	0.0	0.0	0.0	0	0.0	2	152.92539048396907	0	0	0	0.0	1	0	2	0	0	1	0	1	36	1	0	FALSE
org.omegat.filters3.xml.xhtml	XHTMLDialect	9	0.078125	3.6666666666666665	98	1.6428714107737927	80330.12232448558	17	1	1	10	6	59.99750403481232	66	129	1	1	102.28865662599706	0.0	0.5	0.19444444444444445	1	41.0	11	4928.614232321378	1	7	5	0.0	1	1	33	0	1	2	0	23	837	0	0	FALSE
org.omegat.gui.dialogs	ExternalTMXMatchesDialog$AbstractAction	1	0.0	1.0	3	0.010566416671474375	63.39850002884625	1	0	1	1	0	139.01139543166855	0	5	0	1	139.01139543166855	0.0	0.0	0.0	0	1.0	1	31.699250014423125	1	0	0	0.0	0	0	1	0	0	1	0	0	10	1	0	FALSE
org.omegat.gui.editor	DocumentFilter3	4	0.0	4.5	42	0.6901002198711959	37168.99967917105	4	0	1	4	6	122.71885910306781	13	62	1	1	102.10386260725481	0.0	0.5	0.0	1	4.0	10	2070.3006596135874	1	1	5	0.0	1	1	18	0	0	3	0	7	384	0	0	FALSE
org.omegat.core.data	ExternalTMX	4	0.0	2.5	18	0.9308823840981331	77940.68694058774	6	1	1	4	18	154.43595959849728	10	26	12	1	114.55054559398701	0.0	0.0	0.5	0	2.0	6	2792.6471522943993	0	3	6	0.0	1	0	10	0	0	1	0	4	457	0	0	FALSE
org.omegat.util	StaticUtilsTest	6	0.0	1.3333333333333333	36	0.520325532009696	23149.42504937739	6	0	1	6	4	163.66494788445493	9	53	0	1	113.66508684282684	0.0	0.5	0.0	0	6.0	3	1560.9765960290881	1	1	4	0.0	1	1	8	0	0	5	0	3	315	0	0	FALSE
org.omegat.gui.matches	IMatcher	5	0.0	1.0	6	0.23430267990606382	2379.0808490438644	5	0	1	5	3	170.53058848620378	19	7	2	1	149.91559199039077	0.0	0.0	0.0	0	5.0	1	702.9080397181915	0	2	1	0.0	0	0	5	0	0	3	0	22	167	0	0	FALSE
org.omegat.gui.dialogs	TeamOptionsDialog$AbstractAction	1	0.0	1.0	3	0.010566416671474375	63.39850002884625	1	0	1	1	0	139.01139543166855	0	5	0	1	139.01139543166855	0.0	0.0	0.0	0	1.0	1	31.699250014423125	1	0	0	0.0	0	0	1	0	0	1	0	0	10	1	0	FALSE
org.omegat.tokenizer	ITokenizer	8	4.0	1.0	13	1.341522649732671	36870.91211762223	12	1	1	8	24	109.92811742010076	54	14	23	1	142.1497805270745	0.0	0.0	0.0	0	8.0	1	4024.5679491980136	0	7	1	0.0	0	0	8	0	0	1	0	99	758	0	0	FALSE
org.omegat.filters3.xml.xliff	EditXLIFFOptionsDialog$java.awt.event.WindowAdapter	1	0.0	1.0	3	0.02096915840279952	176.92727402362095	1	0	1	1	0	135.5014543407221	0	5	0	1	135.5014543407221	0.0	0.0	0.0	0	1.0	1	62.907475208398566	1	0	0	0.0	0	0	1	0	0	1	0	0	17	1	0	FALSE
org.omegat.gui.dialogs	CreateGlossaryEntry$java.awt.event.WindowAdapter	1	0.0	1.0	3	0.02096915840279952	176.92727402362095	1	0	1	1	0	135.5014543407221	0	5	0	1	135.5014543407221	0.0	0.0	0.0	0	1.0	1	62.907475208398566	1	0	0	0.0	0	0	1	0	0	1	0	0	17	1	0	FALSE
org.omegat.util	FileUtil$FileFilter	1	0.0	1.0	3	0.04864912501682698	875.6842503028856	1	0	1	1	0	130.03196183621185	0	6	0	1	130.03196183621185	0.0	0.0	0.0	0	1.0	1	145.94737505048093	0	1	0	0.0	1	0	1	0	0	0	0	0	35	1	0	FALSE
org.omegat.core.team	IRemoteRepository$BadRepositoryException	1	0.0	1.0	3	0.012666666666666666	83.0	1	0	1	1	0	138.09004604491224	0	5	0	1	138.09004604491224	0.0	0.5	0.0	0	1.0	1	38.0	0	0	0	0.0	0	1	1	0	0	1	0	0	14	1	0	FALSE
org.omegat.filters2.master	PluginUtils$Comparator	1	0.0	1.0	3	0.04169925001442312	938.2331253245203	1	0	1	1	0	129.79600621572646	0	6	0	1	129.79600621572646	0.0	0.0	0.0	0	1.0	1	125.09775004326937	0	1	0	0.0	1	0	1	0	0	0	0	0	30	1	0	FALSE
org.omegat.util	TMXReader$Tag	3	0.625	1.3333333333333333	15	0.14376338669043284	2234.1807440845896	7	1	1	3	0	122.48017916364853	13	21	0	1	122.24441877136624	0.0	0.0	0.6666666666666666	1	1.0	2	431.2901600712985	0	2	0	0.0	0	0	4	0	0	1	0	4	107	0	0	FALSE
org.omegat.filters3.xml	ProcessingInstruction	2	0.0	1.5	9	0.07837410426764689	1492.3882212115298	4	1	0	2	2	107.95270277599562	11	14	1	2	125.82552304760688	0.0	0.6666666666666666	0.5	0	2.0	2	235.12231280294068	0	1	1	0.1111111111111111	1	2	3	0	0	1	0	3	62	0	0	FALSE
org.omegat.core.machinetranslators	Google2Translate	3	0.0	4.0	52	1.001230240309495	80826.85391175971	6	1	1	4	5	110.50912592056322	9	69	0	1	89.89412942475022	0.0	0.5	0.3333333333333333	0	4.0	10	3003.690720928485	1	3	5	0.0	1	1	12	0	1	0	0	3	466	0	0	FALSE
org.omegat.util.gui	Styles	2	15.0	4.0	34	0.4748753723165989	14049.34059967057	17	1	1	3	14	46.38624657912357	16	45	14	1	94.49152834566237	0.0	0.0	0.0	1	2.0	5	1424.6261169497966	0	2	0	0.0	1	0	8	0	1	0	0	2	284	0	1	TRUE
org.omegat.gui.dialogs	ProjectPropertiesDialog$java.awt.event.ActionListener	1	0.0	1.0	3	0.01383772647454919	83.02635884729514	1	0	1	1	0	138.08896010579832	0	5	0	1	138.08896010579832	0.0	0.0	0.0	0	1.0	1	41.51317942364757	1	0	0	0.0	0	0	1	0	0	1	0	0	12	1	0	FALSE
