Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
tk.eclipse.plugin.wysiwyg	WYSIWYGHTMLEditor	26	0.013333333333333332	2.6538461538461537	200	2.9189546724787547	125218.91479013136	41	1	1	28	18	110.25112314732687	14	282	6	1	110.25112314732687	0.0	0.5	0.07948717948717948	1	334.0	9	8756.864017436264	1	13	12	0.0	1	1	69	0	2	13	1	9	1630	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl.impl	BasicTypeTypeImpl	17	0.05357142857142857	2.411764705882353	108	2.774176084950649	158613.94072511618	24	1	0	17	18	110.5087423172279	0	235	7	1	110.5087423172279	1.0	0.0	0.19327731092436976	1	92.0	9	8322.528254851946	0	10	11	0.0	1	0	41	1	0	7	1	0	1492	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl	TC1025ValidTo	2	0.0	1.0	3	0.0906185500278847	951.9586878137029	2	0	0	2	1	107.62326676198963	14	6	1	1	149.91441935317437	0.0	0.5	0.0	0	2.0	1	271.8556500836541	0	1	0	0.0	0	1	2	0	0	1	0	6	68	0	0	FALSE
ru.runa.af.service.impl.ejb	RelationServiceBean	11	0.0	1.0	47	0.6327534107331851	11258.77781428863	13	1	1	12	13	125.07374410595361	51	70	0	1	124.83798371367132	0.0	0.5	0.5	0	0.0	1	1898.2602321995555	0	9	13	0.0	1	1	11	0	1	2	1	12	424	0	0	FALSE
ru.runa.af.organizationfunction	ExecutorByCodeFunction	1	0.0	3.0	14	0.16672751952824585	7427.7897554459605	2	1	1	2	5	55.22103386997249	7	17	1	1	97.51218646115723	1.0	0.0	1.0	0	0.0	3	500.18255858473754	0	1	4	0.0	1	0	3	1	1	0	1	1	100	0	0	FALSE
org.jbpm.ui.common.command	CopyGraphCommand$AddActionHandlerAction	3	0.25	1.0	14	0.1545004413346472	2396.7828765596196	5	1	1	3	5	125.6852467175062	0	20	0	1	125.6852467175062	0.0	0.5	0.6666666666666666	0	2.0	1	463.50132400394153	0	0	5	0.0	1	1	3	0	0	3	0	0	107	1	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl	PoolType	21	0.0	1.0	22	8.015259709361667	181911.17103485364	21	0	0	21	5	97.70055783301633	155	23	2	1	139.99171042420107	0.0	0.0	0.0	0	21.0	1	24045.779128085	0	11	3	0.0	0	0	21	0	0	10	0	462	4433	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl.impl	PartnerLinkType2Impl$PartnerRoleTypeImpl$Unmarshaller	11	0.0	5.181818181818182	298	3.736774101917697	342104.2418455025	11	0	0	11	4	81.84924069034662	0	378	0	1	81.84924069034662	0.0	0.5	0.0	1	32.0	15	11210.32230575309	1	1	4	0.0	1	1	57	0	0	10	0	0	1890	1	0	FALSE
ru.runa.wf	ProcessDefinitionFormException	3	0.16666666666666666	1.0	11	0.056987689961187776	697.6374580594623	6	1	0	3	16	184.56646347411004	5	15	16	1	134.56660243248191	1.0	0.3333333333333333	0.2222222222222222	0	5.0	1	170.96306988356332	0	2	0	0.0	0	1	3	1	0	1	0	1	51	0	0	FALSE
ru.runa.af.web.tag	BotTaskListTag	8	0.42857142857142855	2.0	76	1.3485206975159632	66625.83018449231	10	1	1	8	23	104.37180920111503	7	102	0	4	104.37180920111503	0.0	0.8	0.125	0	16.0	5	4045.5620925478893	1	6	23	0.32653061224489793	1	4	16	0	0	2	0	2	690	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl.impl	ManualImpl$Unmarshaller	8	0.0	2.625	86	1.3239819455261073	47201.76574384868	8	0	0	8	3	103.78116485395329	0	121	0	1	103.78116485395329	0.0	0.5	0.0	0	0.0	4	3971.945836578322	1	1	3	0.0	0	1	21	0	0	7	0	0	726	1	0	FALSE
ru.runa.commons.settings	SettingsDAO	5	0.0	1.0	6	0.35937258952693213	6995.7654957751765	5	0	1	5	4	146.22681138042364	0	7	3	1	146.22681138042364	0.0	0.0	0.0	0	5.0	1	1078.1177685807963	0	4	1	0.0	0	0	5	0	0	1	0	26	247	0	0	FALSE
ru.runa.batchpresentation	BatchPresentationTestHelper$ExecutorComparatorDescByDescription	1	0.0	1.0	3	0.02486930497551322	396.54617040481475	1	0	1	1	1	132.7413306447103	0	5	0	1	132.7413306447103	0.0	0.5	0.0	0	1.0	1	74.60791492653966	1	1	1	0.0	0	1	1	0	0	0	0	0	22	0	0	FALSE
org.jbpm.ui.util	XmlUtil	9	0.0	1.3333333333333333	54	0.7493532835248903	20267.37392486153	9	0	1	9	29	155.39190632794515	21	69	26	1	115.50649232343491	0.0	0.0	0.0	1	9.0	2	2248.0598505746707	0	8	3	0.0	1	0	12	0	0	1	0	9	455	0	0	FALSE
tk.eclipse.plugin.htmleditor.tasktag	HTMLTaskTagDetector	3	0.0	3.0	29	0.32624162979960725	13556.409552070198	3	0	1	3	2	74.14788951607999	20	35	1	1	106.36955262305374	0.0	0.5	0.0	1	4.0	7	978.7248893988217	1	0	1	0.1111111111111111	1	1	9	0	0	3	0	4	204	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl	SimulationInformationType	7	0.0	1.0	8	0.9880983046159472	15822.347835323697	7	0	0	7	5	94.58767238297276	67	9	3	1	144.58642176226	0.0	0.0	0.0	0	7.0	1	2964.2949138478416	0	4	2	0.0	0	0	7	0	0	3	0	56	625	0	0	FALSE
org.jbpm.jpdl.el.parser	ELToken	2	0.125	1.5	12	0.058292620964965715	722.3290624393787	10	1	0	2	6	171.73524472374197	51	16	6	1	121.73871864442057	0.0	0.0	0.0625	0	2.0	2	174.87786289489713	0	2	0	0.0	1	0	3	0	0	0	0	3	48	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl.impl	ApplicationTypeImpl$EjbTypeImpl$MethodTypeImpl$Unmarshaller	9	0.0	2.3333333333333335	67	0.7815011802802543	20350.807821836894	9	0	0	9	2	112.86648960011709	0	105	0	1	112.86648960011709	0.0	0.5	0.0	1	0.0	4	2344.503540840763	1	1	2	0.0	0	1	21	0	0	8	0	0	485	1	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl	TC1025ListTypeType	18	0.0	1.0	19	8.658155501163034	276913.32669161167	18	0	0	18	18	89.92219700574495	144	20	11	1	138.02747877228376	0.0	0.0	0.0	0	18.0	1	25974.4665034891	0	9	8	0.0	0	0	18	0	0	9	0	342	4916	0	0	FALSE
ru.runa.notifier.tray	SystemTrayAlert$ExtendedThread$Runnable	1	0.0	2.0	3	0.02343611821489358	246.0792412563826	1	0	1	1	0	134.2137217498166	0	6	0	1	134.2137217498166	0.0	0.0	0.0	0	0.0	2	70.30835464468075	1	0	0	0.0	0	0	2	0	0	1	0	0	19	1	0	FALSE
tk.eclipse.plugin.htmleditor.editors	HTMLValidator	8	0.07142857142857142	2.0	57	0.8399571392153086	42206.28594428231	12	1	1	9	4	67.71325961338282	62	79	2	1	110.00441220456756	1.0	0.0	0.1875	1	24.0	9	2519.8714176459257	0	5	2	0.0	1	0	16	1	1	3	0	13	437	0	0	FALSE
ru.runa.xpdl.generated.bpmnxpdl.impl	LimitImpl$Unmarshaller	8	0.0	2.625	74	0.9081777338102929	29102.949395150878	8	0	0	8	3	107.14188909142185	0	109	0	1	107.14188909142185	0.0	0.5	0.0	0	0.0	4	2724.5332014308788	1	1	3	0.0	0	1	21	0	0	7	0	0	533	1	0	FALSE
ru.runa.xpdl.generated.jpdl32.impl	StateTypeImpl	13	0.03333333333333333	1.6923076923076923	58	1.5530934336893973	45378.951010334626	18	1	0	13	10	120.52116828336565	0	140	2	1	120.52116828336565	1.0	0.0	0.16923076923076924	1	64.0	5	4659.280301068192	0	8	8	0.0	1	0	22	1	0	5	1	0	876	0	0	FALSE
