Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
edu.rice.cs.drjava.ui	DebugPanel$ThreadTableModel	5	0.75	1.2	17	0.15041380403330526	2320.380383978264	6	1	1	5	1	132.16158110441344	0	20	0	1	132.16158110441344	0.0	0.5	0.4	0	9.0	2	451.2414120999158	0	2	1	0.0	1	1	6	0	0	3	0	0	113	1	0	FALSE
edu.rice.cs.drjava.model.definitions	DefinitionsDocument$WrappedPosition	3	0.5	1.0	8	0.04551323849893108	482.5024148181591	4	1	1	3	0	142.39613783672104	1	6	0	1	142.39613783672104	0.0	0.0	0.6666666666666666	1	1.0	1	136.53971549679324	0	0	0	0.0	1	0	3	0	0	3	1	1	43	1	0	FALSE
edu.rice.cs.plt.debug	TreeLogSink$Tree$TreeCellRenderer	1	0.0	2.0	13	0.21744410226486866	6418.504078986368	1	0	1	1	1	99.30546052629379	0	16	0	1	99.30546052629379	0.0	0.0	0.0	0	1.0	2	652.332306794606	0	1	1	0.0	1	0	2	0	0	0	0	0	120	0	0	FALSE
edu.rice.cs.drjava.model.debug.jpda	JPDADebugger$DebugModelCallback	0	0.0	0.0	1	0.0026666666666666666	12.0	0	0	1	0	0	171.0	0	0	0	1	171.0	0.0	0.0	0.0	0	0.0	0	8.0	0	0	0	0.0	0	0	0	0	0	0	0	0	4	0	0	FALSE
edu.rice.cs.drjava.ui	MainFrame$DoclistFontOptionListener	1	0.0	1.0	4	0.05489705503970746	714.0272370672881	1	0	1	1	3	126.06948115788126	0	6	0	1	126.06948115788126	0.0	0.0	0.0	0	0.0	1	164.6911651191224	0	0	3	0.0	1	0	1	0	0	1	1	0	40	1	0	FALSE
edu.rice.cs.drjava.model.repl	InteractionsEventNotifier	9	0.0	2.0	91	0.7084906685468058	21464.95267590676	9	0	1	9	2	127.55651761853332	35	74	1	1	106.94152112272032	0.0	0.5	0.0	0	0.0	2	2125.472005640417	0	0	1	0.0	1	1	18	0	0	9	1	11	472	1	0	FALSE
edu.rice.cs.javalanglevels	JExprParserTest	1	0.0	3.0	25	0.37336610546104	18708.607613322794	1	0	1	1	1	36.4828725458332	10	30	0	1	84.95988344060909	0.0	0.5	0.0	0	1.0	3	1120.09831638312	1	0	1	0.0	1	1	3	0	0	1	0	3	193	1	0	FALSE
edu.rice.cs.util.swing	IAsyncProgress	11	0.0	1.0	12	0.05595780704622354	251.81013170800583	11	0	0	11	6	160.2927321088653	0	13	6	1	160.2927321088653	0.0	0.0	0.0	0	11.0	1	167.8734211386706	0	1	0	0.0	0	0	11	0	0	10	0	0	67	1	0	FALSE
edu.rice.cs.plt.concurrent	ConcurrentUtil$Executor_0	1	0.0	1.0	3	0.01595437904621612	131.58941141594505	1	0	1	1	0	136.5139529044884	0	2	0	1	136.5139529044884	0.0	0.0	0.0	0	1.0	1	47.863137138648355	0	0	0	0.0	1	0	1	0	0	1	0	0	16	0	0	FALSE
edu.rice.cs.plt.lambda	Runnable4	1	0.0	1.0	2	0.02710833242823594	155.20677687593536	1	0	0	1	16	122.37560540464258	14	3	16	1	142.5179423838902	0.0	0.0	0.0	0	1.0	1	81.32499728470782	0	0	0	0.0	0	0	1	0	0	1	0	1	23	1	0	FALSE
