Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
org.xaware.server.engine.instruction	XAIncludeBaseInst	5	0.25	1.2	19	0.21133837887400977	4222.607997759487	7	1	1	6	7	82.00867072969572	42	33	2	1	130.11395249623453	2.0	0.25	0.3	0	10.0	2	634.0151366220293	1	2	5	0.07692307692307693	1	1	6	2	1	3	0	6	146	0	0	FALSE
org.xaware.server.connector.soap	XAPublishDocs	4	0.4888888888888889	7.75	162	2.6751124432843425	181320.90926099682	19	1	1	5	8	25.99558731643622	34	199	0	1	74.10086908297502	0.0	0.0	0.43333333333333335	1	0.0	9	8025.337329853027	0	3	8	0.0	1	0	31	0	1	1	0	12	1267	0	0	FALSE
org.xaware.server.engine.context	BizViewPredictorContext	60	0.4915254237288136	1.0166666666666666	109	1.4053958243223237	35062.47556560568	62	1	1	62	18	189.0943579302488	179	169	0	1	149.20894392573857	0.0	0.0	0.016666666666666666	1	176.0	2	4216.187472966971	0	39	18	0.0	1	0	61	0	2	21	1	61	950	0	0	FALSE
org.xaware.server.engine.instruction	XAAddToInst	6	0.16	3.8333333333333335	76	1.105091987781005	63542.51218664581	11	1	1	6	4	48.74115288823748	55	114	0	1	98.73990226752471	0.0	0.5	0.3333333333333333	1	0.0	11	3315.275963343015	1	2	4	0.125	1	1	23	0	0	4	0	16	604	0	0	FALSE
org.xaware.shared.util.logging	ParameterizedLogHandler	1	0.0	1.0	2	0.018201504169791678	171.11579378281263	1	0	1	1	2	112.80382543359582	13	4	2	1	142.18421121978503	1.0	0.3333333333333333	0.0	0	1.0	1	54.604512509375034	0	0	0	0.0	0	1	1	1	0	1	0	2	17	0	0	FALSE
org.xaware.server.engine.channel.file	FileChannelSpecification	9	1.0	1.4444444444444444	41	0.6359186415183531	18973.466712539273	10	1	1	10	13	90.06057456473732	55	66	0	1	122.28223767171107	0.0	0.5	0.1111111111111111	1	0.0	5	1907.7559245550592	1	7	13	0.0	1	1	13	0	1	2	1	12	397	0	0	FALSE
org.xaware.shared.util	TestVersionConversion	9	0.0	2.3333333333333335	43	0.41925787019399724	9283.2961870621	9	0	1	9	2	164.5020508138919	24	79	0	2	124.61663680938167	0.0	0.6666666666666666	0.0	0	9.0	3	1257.7736105819918	1	0	2	0.12121212121212122	1	2	21	0	0	9	0	8	283	0	0	FALSE
org.xaware.server.engine.channel.sql	SqlBizDriverTestCase$ParameterizedRowMapper	1	0.0	1.0	6	0.06094556545470973	1329.0821389546313	1	0	1	1	1	117.3760225908558	0	8	0	1	117.3760225908558	0.0	0.0	0.0	0	1.0	1	182.83669636412918	0	1	1	0.0	1	0	1	0	0	0	0	0	41	1	0	FALSE
org.xaware.server.engine.context	FunctoidExecutionHelper	8	0.14285714285714285	11.375	273	5.347640803432686	573439.9316385153	10	1	1	9	10	101.36081190074104	154	417	1	1	75.0782464740551	0.0	0.0	0.625	1	0.0	21	16042.922410298057	0	7	10	0.0	1	0	91	0	1	1	0	29	2498	0	0	FALSE
org.xaware.server.management.statistics	XAwareJmxException	4	1.0	1.0	10	0.057647947588404025	510.1416021633041	5	1	0	4	2	100.89835568116924	28	16	2	1	143.18950827235398	0.0	0.5	0.0	0	4.0	1	172.94384276521208	0	0	0	0.0	0	1	4	0	0	4	0	5	54	0	0	FALSE
